symbol,broker,buy_qty,buy_amount,buy_trades,sell_qty,sell_amount,sell_trades,net_qty,net_amount,total_qty,total_amount,avg_buy_price,avg_sell_price,date,market_qty,market_amount,trade_count,active_brokers,buy_share,sell_share,vwap,buy_vwap_dev,sell_vwap_dev,cross_amount,cross_ratio
NABIL,15,5100.0,4346727.54,2.0,100.0,84507.15,2.0,5000.0,4262220.39,5200.0,4431234.69,852.2995176470588,845.0714999999999,2026-05-12,195100,166960112.17000002,182,56,0.026140440799589954,0.0005125576627370579,855.7668486417223,0.0,0.01249797028092181,0.0,0.0
NABIL,16,550.0,585937.55,2.0,1610.0,1099990.99,4.0,-1060.0,-514053.43999999994,2160.0,1685928.54,1065.3410000000001,683.2242173913044,2026-05-12,195100,166960112.17000002,182,56,0.0028190671450538185,0.008252178370066632,855.7668486417223,0.24489631923802024,0.20162341124136618,0.0,0.0
NABIL,17,2650.0,1141457.8,5.0,1010.0,234308.16,2.0,1640.0,907149.64,3660.0,1375765.96,430.7387924528302,231.98827722772276,2026-05-12,195100,166960112.17000002,182,56,0.013582778062532035,0.005176832393644285,855.7668486417223,0.0,0.728911820321229,0.0,0.0
NABIL,18,5070.0,6061969.25,4.0,110.0,108070.29999999999,2.0,4960.0,5953898.95,5180.0,6170039.55,1195.654684418146,982.4572727272727,2026-05-12,195100,166960112.17000002,182,56,0.025986673500768838,0.0005638134290107637,855.7668486417223,0.39717340805605583,0.0,0.0,0.0
NABIL,19,1200.0,422422.73,3.0,1700.0,1547700.47,5.0,-500.0,-1125277.74,2900.0,1970123.2,352.01894166666665,910.4120411764706,2026-05-12,195100,166960112.17000002,182,56,0.006150691952844695,0.008713480266529985,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,20,0.0,0.0,0.0,550.0,151904.69,2.0,-550.0,-151904.69,550.0,151904.69,0.0,276.1903454545455,2026-05-12,195100,166960112.17000002,182,56,0.0,0.0028190671450538185,855.7668486417223,0.0,0.6772598215356014,0.0,0.0
NABIL,21,2100.0,1958359.67,3.0,10050.0,9765269.32,3.0,-7950.0,-7806909.65,12150.0,11723628.99,932.5522238095238,971.6685890547265,2026-05-12,195100,166960112.17000002,182,56,0.010763710917478216,0.051512045105074324,855.7668486417223,0.0897269802980516,0.0,0.0,0.0
NABIL,22,7010.0,7142015.959999999,4.0,0.0,0.0,0.0,7010.0,7142015.959999999,7010.0,7142015.959999999,1018.8325192582024,0.0,2026-05-12,195100,166960112.17000002,182,56,0.03593029215786776,0.0,855.7668486417223,0.1905491792248073,1.0,0.0,0.0
NABIL,23,6100.0,5543399.289999999,3.0,5610.0,3610552.08,4.0,490.0,1932847.209999999,11710.0,9153951.37,908.753981967213,643.5921711229946,2026-05-12,195100,166960112.17000002,182,56,0.031266017426960536,0.028754484879548948,855.7668486417223,0.06191772140927432,0.24793514478329282,0.0,0.0
NABIL,24,20.0,19980.98,2.0,10060.0,7287212.32,4.0,-10040.0,-7267231.34,10080.0,7307193.300000001,999.049,724.3749821073559,2026-05-12,195100,166960112.17000002,182,56,0.00010251153254741159,0.05156330087134803,855.7668486417223,0.16743129461686435,0.15353699052833403,0.0,0.0
NABIL,25,2010.0,1203471.4,4.0,770.0,912377.17,7.0,1240.0,291094.22999999986,2780.0,2115848.57,598.7419900497512,1184.9054155844156,2026-05-12,195100,166960112.17000002,182,56,0.010302409021014864,0.003946694003075346,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,26,6110.0,6208000.48,6.0,50.0,16031.54,1.0,6060.0,6191968.94,6160.0,6224032.0200000005,1016.0393584288053,320.6308,2026-05-12,195100,166960112.17000002,182,56,0.03131727319323424,0.00025627883136852895,855.7668486417223,0.1872852518667536,0.6253292581864944,0.0,0.0
NABIL,27,5550.0,5260606.04,3.0,510.0,568335.02,2.0,5040.0,4692271.02,6060.0,5828941.0600000005,947.8569441441441,1114.3823921568628,2026-05-12,195100,166960112.17000002,182,56,0.028446950281906715,0.0026140440799589954,855.7668486417223,0.10761119766276028,0.0,0.0,0.0
NABIL,28,150.0,67958.24,2.0,200.0,188795.28999999998,2.0,-50.0,-120837.04999999997,350.0,256753.52999999997,453.0549333333334,943.9764499999999,2026-05-12,195100,166960112.17000002,182,56,0.0007688364941055869,0.0010251153254741158,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,29,10.0,5579.59,1.0,100.0,78383.35,1.0,-90.0,-72803.76000000001,110.0,83962.94,557.9590000000001,783.8335000000001,2026-05-12,195100,166960112.17000002,182,56,5.125576627370579e-05,0.0005125576627370579,855.7668486417223,0.0,0.08405718070978707,0.0,0.0
NABIL,30,5000.0,1370674.06,1.0,5560.0,4949372.359999999,4.0,-560.0,-3578698.2999999993,10560.0,6320046.42,274.134812,890.1748848920862,2026-05-12,195100,166960112.17000002,182,56,0.025627883136852898,0.02849820604818042,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,31,10600.0,12134785.52,4.0,5510.0,1445927.2999999998,3.0,5090.0,10688858.219999999,16110.0,13580712.82,1144.7910867924527,262.41874773139745,2026-05-12,195100,166960112.17000002,182,56,0.05433111225012814,0.02824192721681189,855.7668486417223,0.33773712852919147,0.6933525198505763,0.0,0.0
NABIL,32,6050.0,2399002.1100000003,3.0,750.0,567133.64,4.0,5300.0,1831868.4700000002,6800.0,2966135.7500000005,396.52927438016536,756.1781866666666,2026-05-12,195100,166960112.17000002,182,56,0.031009738595592005,0.0038441824705279346,855.7668486417223,0.0,0.11637359186456364,0.0,0.0
NABIL,33,500.0,661160.35,1.0,6250.0,5200047.529999999,5.0,-5750.0,-4538887.18,6750.0,5861207.879999999,1322.3207,832.0076047999999,2026-05-12,195100,166960112.17000002,182,56,0.0025627883136852894,0.03203485392106612,855.7668486417223,0.5451880405262186,0.02776368806460916,0.0,0.0
NABIL,34,10100.0,6740481.81,4.0,1000.0,413626.23,1.0,9100.0,6326855.58,11100.0,7154108.039999999,667.3744366336633,413.62622999999996,2026-05-12,195100,166960112.17000002,182,56,0.05176832393644285,0.005125576627370579,855.7668486417223,0.0,0.5166601386154304,0.0,0.0
NABIL,35,2100.0,1349675.3199999998,3.0,50.0,49495.98,1.0,2050.0,1300179.3399999999,2150.0,1399171.2999999998,642.7025333333332,989.9196000000001,2026-05-12,195100,166960112.17000002,182,56,0.010763710917478216,0.00025627883136852895,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,36,1050.0,1138035.5,2.0,3020.0,3821831.59,6.0,-1970.0,-2683796.09,4070.0,4959867.09,1083.8433333333332,1265.5071490066225,2026-05-12,195100,166960112.17000002,182,56,0.005381855458739108,0.015479241414659149,855.7668486417223,0.26651708354163883,0.0,0.0,0.0
NABIL,37,6600.0,9024271.73,4.0,1650.0,1759469.6300000001,5.0,4950.0,7264802.100000001,8250.0,10783741.360000001,1367.3138984848486,1066.3452303030303,2026-05-12,195100,166960112.17000002,182,56,0.033828805740645826,0.008457201435161456,855.7668486417223,0.5977645087035757,0.0,0.0,0.0
NABIL,38,1580.0,1039868.3999999999,6.0,1100.0,404465.42000000004,2.0,480.0,635402.9799999999,2680.0,1444333.8199999998,658.1445569620253,367.6958363636364,2026-05-12,195100,166960112.17000002,182,56,0.008098411071245515,0.005638134290107637,855.7668486417223,0.0,0.5703317592317987,0.0,0.0
NABIL,39,510.0,574546.6900000001,2.0,110.0,80718.71,3.0,400.0,493827.98000000004,620.0,655265.4,1126.5621372549022,733.8064545454546,2026-05-12,195100,166960112.17000002,182,56,0.0026140440799589954,0.0005638134290107637,855.7668486417223,0.31643582483124644,0.14251591340543734,0.0,0.0
NABIL,40,6030.0,2581290.4899999998,5.0,0.0,0.0,0.0,6030.0,2581290.4899999998,6030.0,2581290.4899999998,428.07470812603646,0.0,2026-05-12,195100,166960112.17000002,182,56,0.030907227063044593,0.0,855.7668486417223,0.0,1.0,0.0,0.0
NABIL,41,600.0,406032.21,3.0,0.0,0.0,0.0,600.0,406032.21,600.0,406032.21,676.72035,0.0,2026-05-12,195100,166960112.17000002,182,56,0.0030753459764223477,0.0,855.7668486417223,0.0,1.0,0.0,0.0
NABIL,42,10100.0,3119818.63,3.0,200.0,88833.97,2.0,9900.0,3030984.6599999997,10300.0,3208652.6,308.8929336633663,444.16985,2026-05-12,195100,166960112.17000002,182,56,0.05176832393644285,0.0010251153254741158,855.7668486417223,0.0,0.48096861814057323,0.0,0.0
NABIL,43,600.0,586975.07,2.0,1050.0,1353965.01,3.0,-450.0,-766989.9400000001,1650.0,1940940.08,978.2917833333332,1289.4904857142858,2026-05-12,195100,166960112.17000002,182,56,0.0030753459764223477,0.005381855458739108,855.7668486417223,0.14317560312844924,0.0,0.0,0.0
NABIL,44,60.0,45904.350000000006,2.0,5010.0,7033845.58,2.0,-4950.0,-6987941.23,5070.0,7079749.93,765.0725000000001,1403.9611936127744,2026-05-12,195100,166960112.17000002,182,56,0.00030753459764223473,0.025679138903126602,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,45,1160.0,1458325.8099999998,4.0,2200.0,1923428.0099999998,4.0,-1040.0,-465102.19999999995,3360.0,3381753.8199999994,1257.177422413793,874.285459090909,2026-05-12,195100,166960112.17000002,182,56,0.005945668887749872,0.011276268580215274,855.7668486417223,0.46906534695658264,0.0,0.0,0.0
NABIL,46,10110.0,13713586.73,4.0,11010.0,10921652.89,4.0,-900.0,2791933.84,21120.0,24635239.62,1356.437856577646,991.9757393278838,2026-05-12,195100,166960112.17000002,182,56,0.051819579702716556,0.05643259866735008,855.7668486417223,0.5850553906482723,0.0,6639050.5,0.03976429108552628
NABIL,47,310.0,218990.66999999998,4.0,1050.0,235694.84,2.0,-740.0,-16704.170000000013,1360.0,454685.51,706.4215161290322,224.47127619047617,2026-05-12,195100,166960112.17000002,182,56,0.0015889287544848796,0.005381855458739108,855.7668486417223,0.0,0.7376957560967006,0.0,0.0
NABIL,48,10.0,2336.57,1.0,1600.0,1026374.4199999999,3.0,-1590.0,-1024037.85,1610.0,1028710.9899999999,233.657,641.4840125,2026-05-12,195100,166960112.17000002,182,56,5.125576627370579e-05,0.008200922603792926,855.7668486417223,0.0,0.25039861789672413,0.0,0.0
NABIL,49,600.0,755436.38,2.0,0.0,0.0,0.0,600.0,755436.38,600.0,755436.38,1259.0606333333333,0.0,2026-05-12,195100,166960112.17000002,182,56,0.0030753459764223477,0.0,855.7668486417223,0.471265959100567,1.0,0.0,0.0
NABIL,50,6550.0,6599253.850000001,4.0,10000.0,13183582.379999999,2.0,-3450.0,-6584328.529999998,16550.0,19782836.23,1007.5196717557253,1318.3582379999998,2026-05-12,195100,166960112.17000002,182,56,0.03357252690927729,0.051255766273705795,855.7668486417223,0.17732963523285106,0.0,0.0,0.0
NABIL,51,4550.0,3147093.89,6.0,6500.0,2307344.49,3.0,-1950.0,839749.3999999999,11050.0,5454438.380000001,691.6689868131868,354.9760753846154,2026-05-12,195100,166960112.17000002,182,56,0.023321373654536137,0.03331624807790876,855.7668486417223,0.0,0.5851953415255156,0.0,0.0
NABIL,52,1010.0,849306.28,2.0,2010.0,1799696.9700000002,3.0,-1000.0,-950390.6900000002,3020.0,2649003.25,840.897306930693,895.3716268656717,2026-05-12,195100,166960112.17000002,182,56,0.005176832393644285,0.010302409021014864,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,53,0.0,0.0,0.0,6160.0,2136094.89,5.0,-6160.0,-2136094.89,6160.0,2136094.89,0.0,346.768650974026,2026-05-12,195100,166960112.17000002,182,56,0.0,0.03157355202460277,855.7668486417223,0.0,0.5947860664100052,0.0,0.0
NABIL,54,0.0,0.0,0.0,1000.0,1477643.69,1.0,-1000.0,-1477643.69,1000.0,1477643.69,0.0,1477.6436899999999,2026-05-12,195100,166960112.17000002,182,56,0.0,0.005125576627370579,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,55,6000.0,2488423.4,2.0,12210.0,11548761.780000001,8.0,-6210.0,-9060338.38,18210.0,14037185.180000002,414.73723333333334,945.8445356265357,2026-05-12,195100,166960112.17000002,182,56,0.030753459764223477,0.06258329062019477,855.7668486417223,0.0,0.0,0.0,0.0
NABIL,56,1150.0,1637781.44,3.0,1050.0,1069650.2,2.0,100.0,568131.24,2200.0,2707431.6399999997,1424.1577739130435,1018.7144761904761,2026-05-12,195100,166960112.17000002,182,56,0.005894413121476166,0.005381855458739108,855.7668486417223,0.6641889974745743,0.0,0.0,0.0
NABIL,57,1000.0,1496896.25,1.0,5050.0,5723353.66,2.0,-4050.0,-4226457.41,6050.0,7220249.91,1496.89625,1133.3373584158417,2026-05-12,195100,166960112.17000002,182,56,0.005125576627370579,0.025884161968221426,855.7668486417223,0.7491870038853243,0.0,0.0,0.0
NABIL,58,1050.0,1264794.77,3.0,530.0,331670.37,4.0,520.0,933124.4,1580.0,1596465.1400000001,1204.5664476190477,625.7931509433962,2026-05-12,195100,166960112.17000002,182,56,0.005381855458739108,0.002716555612506407,855.7668486417223,0.4075871828067914,0.2687340577206766,0.0,0.0
NABIL,59,2510.0,2736489.95,4.0,500.0,321402.69,1.0,2010.0,2415087.2600000002,3010.0,3057892.64,1090.2350398406375,642.80538,2026-05-12,195100,166960112.17000002,182,56,0.012865197334700153,0.0025627883136852894,855.7668486417223,0.2739860647453969,0.2488545437109837,0.0,0.0
NABIL,60,1160.0,715617.48,4.0,1010.0,231144.86000000002,2.0,150.0,484472.62,2170.0,946762.34,616.9116206896551,228.85629702970297,2026-05-12,195100,166960112.17000002,182,56,0.005945668887749872,0.005176832393644285,855.7668486417223,0.0,0.7325716725379758,0.0,0.0
NICL,1,1010.0,621026.8,3.0,1200.0,585897.85,4.0,-190.0,35128.95000000007,2210.0,1206924.65,614.8780198019803,488.2482083333333,2026-05-12,80430,67897723.34,91,46,0.012557503419122219,0.014919806042521447,844.1840524679847,0.0,0.4216329876098318,0.0,0.0
NICL,2,50.0,26362.22,1.0,600.0,231883.94,2.0,-550.0,-205521.72,650.0,258246.16,527.2444,386.4732333333333,2026-05-12,80430,67897723.34,91,46,0.0006216585851050603,0.007459903021260724,844.1840524679847,0.0,0.5421931601248886,0.0,0.0
NICL,3,550.0,174072.0,2.0,5500.0,4329799.82,2.0,-4950.0,-4155727.8200000003,6050.0,4503871.82,316.49454545454546,787.236330909091,2026-05-12,80430,67897723.34,91,46,0.006838244436155663,0.06838244436155663,844.1840524679847,0.0,0.06745889287105833,0.0,0.0
NICL,4,500.0,430878.85,1.0,2000.0,1104234.76,3.0,-1500.0,-673355.91,2500.0,1535113.6099999999,861.7577,552.11738,2026-05-12,80430,67897723.34,91,46,0.006216585851050603,0.024866343404202414,844.1840524679847,0.020817317598737617,0.3459751124344548,0.0,0.0
NICL,7,10.0,12533.05,1.0,560.0,266717.48,3.0,-550.0,-254184.43,570.0,279250.52999999997,1253.3049999999998,476.28121428571427,2026-05-12,80430,67897723.34,91,46,0.00012433171702101205,0.006962576153176675,844.1840524679847,0.48463477405897915,0.4358087991673154,0.0,0.0
NICL,8,7060.0,5567461.9,5.0,10.0,13687.47,1.0,7050.0,5553774.430000001,7070.0,5581149.37,788.5923371104816,1368.7469999999998,2026-05-12,80430,67897723.34,91,46,0.08777819221683451,0.00012433171702101205,844.1840524679847,0.0,0.0,0.0,0.0
NICL,9,0.0,0.0,0.0,1050.0,626468.4500000001,2.0,-1050.0,-626468.4500000001,1050.0,626468.4500000001,0.0,596.6366190476191,2026-05-12,80430,67897723.34,91,46,0.0,0.013054830287206266,844.1840524679847,0.0,0.2932386991872885,0.0,0.0
NICL,10,1550.0,1683542.77,3.0,500.0,162373.0,1.0,1050.0,1521169.77,2050.0,1845915.77,1086.1566258064515,324.746,2026-05-12,80430,67897723.34,91,46,0.01927141613825687,0.006216585851050603,844.1840524679847,0.2866348548412594,0.6153137469837292,0.0,0.0
NICL,11,150.0,69325.4,3.0,5000.0,3732683.74,1.0,-4850.0,-3663358.3400000003,5150.0,3802009.14,462.16933333333327,746.536748,2026-05-12,80430,67897723.34,91,46,0.001864975755315181,0.06216585851050603,844.1840524679847,0.0,0.1156706338890332,0.0,0.0
NICL,12,10.0,9965.82,1.0,1000.0,885264.69,1.0,-990.0,-875298.87,1010.0,895230.5099999999,996.582,885.26469,2026-05-12,80430,67897723.34,91,46,0.00012433171702101205,0.012433171702101207,844.1840524679847,0.18052692074255328,0.0,0.0,0.0
NICL,13,10.0,8750.96,1.0,6050.0,7545596.91,3.0,-6040.0,-7536845.95,6060.0,7554347.87,875.0959999999999,1247.2061008264463,2026-05-12,80430,67897723.34,91,46,0.00012433171702101205,0.07522068879771229,844.1840524679847,0.03661754500294534,0.0,0.0,0.0
NICL,14,5050.0,7090798.78,2.0,1010.0,1222891.54,2.0,4040.0,5867907.24,6060.0,8313690.32,1404.1185702970297,1210.783702970297,2026-05-12,80430,67897723.34,91,46,0.06278751709561109,0.012557503419122219,844.1840524679847,0.6632848798695832,0.0,0.0,0.0
NICL,15,1100.0,1270642.3,2.0,0.0,0.0,0.0,1100.0,1270642.3,1100.0,1270642.3,1155.1293636363637,0.0,2026-05-12,80430,67897723.34,91,46,0.013676488872311326,0.0,844.1840524679847,0.3683382909915507,1.0,0.0,0.0
NICL,17,1510.0,1480737.3800000001,3.0,5050.0,5901234.7,2.0,-3540.0,-4420497.32,6560.0,7381972.08,980.6207814569538,1168.5613267326733,2026-05-12,80430,67897723.34,91,46,0.018774089270172822,0.06278751709561109,844.1840524679847,0.16161964750470492,0.0,0.0,0.0
NICL,18,6100.0,2631555.91,3.0,550.0,690465.59,2.0,5550.0,1941090.3200000003,6650.0,3322021.5,431.40260819672136,1255.3919818181816,2026-05-12,80430,67897723.34,91,46,0.07584234738281735,0.006838244436155663,844.1840524679847,0.0,0.0,0.0,0.0
NICL,19,1010.0,1330653.6199999999,2.0,0.0,0.0,0.0,1010.0,1330653.6199999999,1010.0,1330653.6199999999,1317.4788316831682,0.0,2026-05-12,80430,67897723.34,91,46,0.012557503419122219,0.0,844.1840524679847,0.5606535421173844,1.0,0.0,0.0
NICL,20,1000.0,885264.69,1.0,100.0,34120.89,1.0,900.0,851143.7999999999,1100.0,919385.58,885.26469,341.20889999999997,2026-05-12,80430,67897723.34,91,46,0.012433171702101207,0.0012433171702101206,844.1840524679847,0.048663129103085456,0.5958121940322485,0.0,0.0
NICL,21,50.0,57056.69,1.0,5510.0,2464848.86,3.0,-5460.0,-2407792.17,5560.0,2521905.55,1141.1338,447.34099092558984,2026-05-12,80430,67897723.34,91,46,0.0006216585851050603,0.06850677607857765,844.1840524679847,0.35175948498894094,0.4700906874303278,0.0,0.0
NICL,22,1100.0,754761.26,2.0,100.0,37824.72,1.0,1000.0,716936.54,1200.0,792585.98,686.1466,378.2472,2026-05-12,80430,67897723.34,91,46,0.013676488872311326,0.0012433171702101206,844.1840524679847,0.0,0.5519375201483744,0.0,0.0
NICL,23,1000.0,1108404.66,1.0,5000.0,3625717.56,1.0,-4000.0,-2517312.9000000004,6000.0,4734122.22,1108.40466,725.143512,2026-05-12,80430,67897723.34,91,46,0.012433171702101207,0.06216585851050603,844.1840524679847,0.31298933776297044,0.14101254355607395,0.0,0.0
NICL,24,10010.0,7620932.450000001,3.0,50.0,19267.66,1.0,9960.0,7601664.790000001,10060.0,7640200.110000001,761.3319130869132,385.3532,2026-05-12,80430,67897723.34,91,46,0.12445604873803308,0.0006216585851050603,844.1840524679847,0.0,0.5435199245076779,0.0,0.0
NICL,25,5600.0,3073457.1799999997,3.0,20.0,18009.66,2.0,5580.0,3055447.5199999996,5620.0,3091466.84,548.8316392857142,900.483,2026-05-12,80430,67897723.34,91,46,0.06962576153176675,0.0002486634340420241,844.1840524679847,0.0,0.0,0.0,0.0
NICL,26,10.0,6109.27,1.0,500.0,263640.39,1.0,-490.0,-257531.12000000002,510.0,269749.66000000003,610.927,527.28078,2026-05-12,80430,67897723.34,91,46,0.00012433171702101205,0.006216585851050603,844.1840524679847,0.0,0.3753959477693438,0.0,0.0
NICL,27,5050.0,5888453.87,2.0,2000.0,1077340.6600000001,2.0,3050.0,4811113.21,7050.0,6965794.53,1166.0304693069306,538.67033,2026-05-12,80430,67897723.34,91,46,0.06278751709561109,0.024866343404202414,844.1840524679847,0.38125147697119277,0.36190416245700296,0.0,0.0
NICL,28,6000.0,6279068.0600000005,3.0,1500.0,1671211.5699999998,2.0,4500.0,4607856.49,7500.0,7950279.630000001,1046.5113433333333,1114.1410466666666,2026-05-12,80430,67897723.34,91,46,0.07459903021260723,0.01864975755315181,844.1840524679847,0.23967201260654214,0.0,0.0,0.0
NICL,29,550.0,264820.32,2.0,10.0,12158.14,1.0,540.0,252662.18,560.0,276978.46,481.49149090909094,1215.8139999999999,2026-05-12,80430,67897723.34,91,46,0.006838244436155663,0.00012433171702101205,844.1840524679847,0.0,0.0,0.0,0.0
NICL,31,1200.0,649798.94,3.0,610.0,830393.62,3.0,590.0,-180594.68000000005,1810.0,1480192.56,541.4991166666666,1361.3010163934425,2026-05-12,80430,67897723.34,91,46,0.014919806042521447,0.007584234738281736,844.1840524679847,0.0,0.0,0.0,0.0
NICL,32,100.0,44308.5,1.0,0.0,0.0,0.0,100.0,44308.5,100.0,44308.5,443.085,0.0,2026-05-12,80430,67897723.34,91,46,0.0012433171702101206,0.0,844.1840524679847,0.0,1.0,0.0,0.0
NICL,33,50.0,62541.94,1.0,0.0,0.0,0.0,50.0,62541.94,50.0,62541.94,1250.8388,0.0,2026-05-12,80430,67897723.34,91,46,0.0006216585851050603,0.0,844.1840524679847,0.4817133732189729,1.0,0.0,0.0
NICL,34,1060.0,492033.86000000004,3.0,1000.0,1339187.32,1.0,60.0,-847153.46,2060.0,1831221.1800000002,464.18288679245285,1339.18732,2026-05-12,80430,67897723.34,91,46,0.013179162004227278,0.012433171702101207,844.1840524679847,0.0,0.0,0.0,0.0
NICL,36,5010.0,3639520.41,2.0,50.0,73042.79,1.0,4960.0,3566477.62,5060.0,3712563.2,726.4511796407186,1460.8557999999998,2026-05-12,80430,67897723.34,91,46,0.06229019022752704,0.0006216585851050603,844.1840524679847,0.0,0.0,0.0,0.0
NICL,37,560.0,515827.81,3.0,1000.0,1321404.66,1.0,-440.0,-805576.8499999999,1560.0,1837232.47,921.1210892857143,1321.40466,2026-05-12,80430,67897723.34,91,46,0.006962576153176675,0.012433171702101207,844.1840524679847,0.09113775200183305,0.0,0.0,0.0
NICL,38,1020.0,492664.43,4.0,5010.0,5609948.3100000005,2.0,-3990.0,-5117283.880000001,6030.0,6102612.74,483.0043431372549,1119.7501616766467,2026-05-12,80430,67897723.34,91,46,0.01268183513614323,0.06229019022752704,844.1840524679847,0.0,0.0,0.0,0.0
NICL,39,600.0,186015.45,2.0,10.0,14475.7,1.0,590.0,171539.75,610.0,200491.15000000002,310.02575,1447.5700000000002,2026-05-12,80430,67897723.34,91,46,0.007459903021260724,0.00012433171702101205,844.1840524679847,0.0,0.0,0.0,0.0
NICL,40,10.0,11802.45,1.0,1000.0,502622.95,2.0,-990.0,-490820.5,1010.0,514425.4,1180.2450000000001,502.62295,2026-05-12,80430,67897723.34,91,46,0.00012433171702101205,0.012433171702101207,844.1840524679847,0.398089666050355,0.4046050164883187,0.0,0.0
NICL,41,1000.0,1255086.32,1.0,100.0,74505.6,1.0,900.0,1180580.72,1100.0,1329591.9200000002,1255.0863200000001,745.056,2026-05-12,80430,67897723.34,91,46,0.012433171702101207,0.0012433171702101206,844.1840524679847,0.48674488262451354,0.11742469213696027,0.0,0.0
NICL,42,1000.0,698603.1,1.0,0.0,0.0,0.0,1000.0,698603.1,1000.0,698603.1,698.6030999999999,0.0,2026-05-12,80430,67897723.34,91,46,0.012433171702101207,0.0,844.1840524679847,0.0,1.0,0.0,0.0
NICL,43,0.0,0.0,0.0,1000.0,1255086.32,1.0,-1000.0,-1255086.32,1000.0,1255086.32,0.0,1255.0863200000001,2026-05-12,80430,67897723.34,91,46,0.0,0.012433171702101207,844.1840524679847,0.0,0.0,0.0,0.0
NICL,44,0.0,0.0,0.0,1100.0,836777.99,2.0,-1100.0,-836777.99,1100.0,836777.99,0.0,760.7072636363637,2026-05-12,80430,67897723.34,91,46,0.0,0.013676488872311326,844.1840524679847,0.0,0.09888458398091671,0.0,0.0
NICL,45,0.0,0.0,0.0,1000.0,899150.29,1.0,-1000.0,-899150.29,1000.0,899150.29,0.0,899.15029,2026-05-12,80430,67897723.34,91,46,0.0,0.012433171702101207,844.1840524679847,0.0,0.0,0.0,0.0
NICL,46,1000.0,323147.83,1.0,1500.0,732649.26,2.0,-500.0,-409501.43,2500.0,1055797.09,323.14783,488.43284,2026-05-12,80430,67897723.34,91,46,0.012433171702101207,0.01864975755315181,844.1840524679847,0.0,0.4214142774054316,323147.83,0.004759332332570667
NICL,47,0.0,0.0,0.0,100.0,69431.81,1.0,-100.0,-69431.81,100.0,69431.81,0.0,694.3181,2026-05-12,80430,67897723.34,91,46,0.0,0.0012433171702101206,844.1840524679847,0.0,0.17752758066188212,0.0,0.0
NICL,48,0.0,0.0,0.0,550.0,404662.68999999994,2.0,-550.0,-404662.68999999994,550.0,404662.68999999994,0.0,735.7503454545454,2026-05-12,80430,67897723.34,91,46,0.0,0.006838244436155663,844.1840524679847,0.0,0.12844794532238757,0.0,0.0
NICL,49,50.0,24888.86,1.0,50.0,23456.46,1.0,0.0,1432.4000000000015,100.0,48345.32,497.7772,469.12919999999997,2026-05-12,80430,67897723.34,91,46,0.0006216585851050603,0.0006216585851050603,844.1840524679847,0.0,0.4442809022173615,0.0,0.0
NICL,50,10.0,14475.7,1.0,1500.0,471554.91,2.0,-1490.0,-457079.20999999996,1510.0,486030.61,1447.5700000000002,314.36994,2026-05-12,80430,67897723.34,91,46,0.00012433171702101205,0.01864975755315181,844.1840524679847,0.7147563920071787,0.6276049765676871,0.0,0.0
NICL,51,2100.0,2228784.54,3.0,100.0,118545.16,1.0,2000.0,2110239.38,2200.0,2347329.7,1061.3259714285714,1185.4516,2026-05-12,80430,67897723.34,91,46,0.02610966057441253,0.0012433171702101206,844.1840524679847,0.2572210625464544,0.0,118545.16,0.0017459371856458478
NICL,52,600.0,695621.84,2.0,510.0,119009.38,2.0,90.0,576612.46,1110.0,814631.22,1159.3697333333332,233.3517254901961,2026-05-12,80430,67897723.34,91,46,0.007459903021260724,0.006340917568071615,844.1840524679847,0.3733613303211527,0.7235771929024377,0.0,0.0
NICL,53,500.0,378300.47,1.0,6070.0,6487413.0200000005,6.0,-5570.0,-6109112.550000001,6570.0,6865713.49,756.6009399999999,1068.7665601317958,2026-05-12,80430,67897723.34,91,46,0.006216585851050603,0.07546935223175431,844.1840524679847,0.0,0.0,0.0,0.0
NICL,54,5010.0,5421058.340000001,2.0,10020.0,7393564.0,4.0,-5010.0,-1972505.6599999992,15030.0,12814622.34,1082.0475728542915,737.8806387225549,2026-05-12,80430,67897723.34,91,46,0.06229019022752704,0.12458038045505408,844.1840524679847,0.28176737014980247,0.125924451468433,0.0,0.0
NICL,55,1510.0,1185400.6600000001,3.0,2010.0,1378586.35,3.0,-500.0,-193185.68999999994,3520.0,2563987.0100000002,785.0335496688742,685.8638557213931,2026-05-12,80430,67897723.34,91,46,0.018774089270172822,0.024990675121223424,844.1840524679847,0.0,0.18754227384862354,0.0,0.0
NICL,56,0.0,0.0,0.0,50.0,46611.38,1.0,-50.0,-46611.38,50.0,46611.38,0.0,932.2275999999999,2026-05-12,80430,67897723.34,91,46,0.0,0.0006216585851050603,844.1840524679847,0.0,0.0,0.0,0.0
NICL,57,1500.0,1044804.6799999999,2.0,160.0,150070.66,3.0,1340.0,894734.0199999999,1660.0,1194875.3399999999,696.5364533333333,937.941625,2026-05-12,80430,67897723.34,91,46,0.01864975755315181,0.0019893074723361928,844.1840524679847,0.0,0.0,0.0,0.0
